Order_ID,Date,Product_ID,Product_Name,Category,Warehouse_ID,Region,Sales_Quantity,Unit_Price,Discount_Percent,Promotion_Applied,Supplier,Lead_Time_Days,Revenue
511695,2025-06-15,SKU1003,Electronics_Item_4,Electronics,WH_NORTH,North,8,21674.48,10.0,No,Supplier_D,7.0,156056.26
505876,2024-09-22,SKU1038,Grocery_Item_9,Grocery,WH_WEST,West,16,1639.79,0.0,No,Supplier_C,5.0,26236.64
501231,2024-02-25,SKU1025,Home_Item_6,Home & Kitchen,WH_WEST,West,8,1880.05,0.0,No,Supplier_A,3.0,15040.4
509481,2025-03-07,SKU1013,Fashion_Item_4,Fashion,WH_SOUTH,South,7,2835.28,5.0,No,Supplier_B,5.0,18854.61
508887,2025-02-07,SKU1027,Home_Item_8,Home & Kitchen,WH_WEST,West,10,194.56,10.0,No,Supplier_A,3.0,1751.04
508683,2025-01-29,SKU1013,Fashion_Item_4,Fashion,WH_WEST,West,9,2835.28,10.0,No,Supplier_B,5.0,22965.77
500355,2024-01-17,SKU1018,Fashion_Item_9,Fashion,WH_WEST,West,6,2038.19,0.0,No,Supplier_B,5.0,12229.14
508627,2025-01-26,SKU1015,Fashion_Item_6,Fashion,WH_WEST,West,11,808.05,10.0,No,Supplier_D,10.0,7999.7
505978,2024-09-26,SKU1036,Grocery_Item_7,Grocery,WH_NORTH,North,18,2919.38,10.0,Yes,Supplier_C,3.0,47293.96
501760,2024-03-20,SKU1008,Electronics_Item_9,Electronics,WH_WEST,West,3,7387.04,0.0,No,Supplier_C,5.0,22161.12
508619,2025-01-25,SKU1036,Grocery_Item_7,Grocery,WH_NORTH,North,21,2919.38,0.0,No,Supplier_C,3.0,61306.98
500783,2024-02-06,SKU1005,Electronics_Item_6,Electronics,WH_NORTH,North,5,23473.03,0.0,No,Supplier_B,10.0,117365.15
500469,2024-01-22,SKU1030,Grocery_Item_1,Grocery,WH_NORTH,North,25 ,2402.0,0.0,Yes,Supplier_C,14.0,60050.0
511393,2025-06-01,SKU1014,Fashion_Item_5,Fashion,WH_NORTH,North,12,1248.44,0.0,No,Supplier_B,14.0,14981.28
511856,2025-06-22,SKU1019,Fashion_Item_10,Fashion,WH_WEST,West,12,1767.95,0.0,No,Supplier_A,5.0,21215.4
506784,2024-11-02,SKU1029,Home_Item_10,Home & Kitchen,WH_NORTH,,9,716.7,10.0,No,Supplier_D,7.0,5805.27
507149,2024-11-19,SKU1034,Grocery_Item_5,Grocery,WH_SOUTH,South,10,2229.38,0.0,No,Supplier_D,7.0,22293.8
502172,2024-04-07,SKU1001,Electronics_Item_2,Electronics,WH_NORTH,North,6,19525.32,,No,Supplier_A,5.0,117151.92
510969,2025-05-13,SKU1017,Fashion_Item_8,Fashion,WH_SOUTH,South,4,2741.56,0.0,No,Supplier_D,5.0,10966.24
500685,2024-02-01,SKU1029,Home_Item_10,Home & Kitchen,WH_NORTH,North,8,716.7,20.0,No,Supplier_D,7.0,4586.88
508789,2025-02-02,SKU1033,Grocery_Item_4,Grocery,WH_NORTH,North,27,1093.06,10.0,No,Supplier_D,14.0,26561.36
508118,2025-01-02,SKU1038,Grocery_Item_9,Grocery,WH_WEST,West,22,1639.79,0.0,No,Supplier_C,5.0,36075.38
505460,2024-09-03,SKU1023,Home_Item_4,Home & Kitchen,WH_SOUTH,South,6,1257.73,10.0,No,Supplier_B,14.0,6791.74
511035,2025-05-16,SKU1003,Electronics_Item_4,Electronics,WH_WEST,West,3,21674.48,,No,Supplier_D,7.0,65023.44
503760,2024-06-18,SKU1031,Grocery_Item_2,grocery  ,WH_SOUTH,South,31,2789.96,,Yes,Supplier_B,3.0,86488.76
505967,2024-09-26,SKU1020,Home_Item_1,home & kitchen  ,WH_NORTH,North,7,2359.13,0.0,No,Supplier_B,5.0,16513.91
505368,2024-08-30,SKU1016,Fashion_Item_7,Fashion,WH_WEST,West,6,497.81,0.0,No,Supplier_A,7.0,2986.86
504445,2024-07-19,SKU1027,Home_Item_8,Home & Kitchen,WH_NORTH,North,8,194.56,0.0,No,Supplier_A,3.0,1556.48
507117,2024-11-18,SKU1013,Fashion_Item_4,Fashion,WH_NORTH,North,13,2835.28,0.0,No,Supplier_B,5.0,36858.64
503225,2024-05-25,SKU1016,Fashion_Item_7,Fashion,WH_WEST,West,12,497.81,0.0,No,Supplier_A,7.0,5973.72
510643,2025-04-28,SKU1028,Home_Item_9,Home & Kitchen,WH_SOUTH,South,6,716.34,0.0,No,Supplier_D,7.0,4298.04
503087,2024-05-18,SKU1032,Grocery_Item_3,Grocery,WH_WEST,West,19,2757.64,10.0,No,Supplier_A,10.0,47155.64
511844,2025-06-21,SKU1036,Grocery_Item_7,Grocery,WH_NORTH,North,33,2919.38,10.0,No,Supplier_C,3.0,86705.59
502557,2024-04-23,SKU1010,Fashion_Item_1,Fashion,WH_NORTH,North,10,1240.02,,No,Supplier_D,3.0,12400.2
510582,2025-04-25,SKU1018,Fashion_Item_9,Fashion,WH_NORTH,North,11,2038.19,10.0,No,Supplier_B,5.0,20178.08
503607,2024-06-11,SKU1034,Grocery_Item_5,Grocery,WH_SOUTH,South,20,2229.38,0.0,No,Supplier_D,7.0,44587.6
504142,2024-07-05,SKU1023,Home_Item_4,Home & Kitchen,WH_WEST,West,8,1257.73,0.0,No,Supplier_B,14.0,10061.84
511322,2025-05-29,SKU1015,Fashion_Item_6,Fashion,WH_SOUTH,South,6,808.05,5.0,No,Supplier_D,10.0,4605.88
506751,2024-11-01,SKU1008,Electronics_Item_9,Electronics,WH_NORTH,North,7,7387.04,0.0,No,Supplier_C,5.0,51709.28
509837,2025-03-22,SKU1029,Home_Item_10,Home & Kitchen,WH_WEST,West,4,716.7,10.0,No,Supplier_D,7.0,2580.12
508739,2025-01-31,SKU1032,Grocery_Item_3,Grocery,WH_SOUTH,South,22,2757.64,0.0,No,Supplier_A,10.0,60668.08
505161,2024-08-21,SKU1005,Electronics_Item_6,Electronics,WH_SOUTH,South,5,23473.03,0.0,No,Supplier_B,10.0,117365.15
506338,2024-10-12,SKU1032,Grocery_Item_3,Grocery,WH_WEST,West,24,2757.64,0.0,No,Supplier_A,10.0,66183.36
506495,2024-10-20,SKU1010,Fashion_Item_1,Fashion,WH_SOUTH,South,14,1240.02,15.0,No,Supplier_D,3.0,14756.24
504380,2024-07-16,SKU1037,Grocery_Item_8,Grocery,WH_WEST,West,23 ,2206.93,0.0,No,Supplier_C,7.0,50759.39
510446,2025-04-19,SKU1018,Fashion_Item_9,Fashion,WH_SOUTH,South,15,2038.19,0.0,No,Supplier_B,5.0,30572.85
501753,2024-03-19,SKU1038,Grocery_Item_9,Grocery,WH_SOUTH,South,24,1639.79,0.0,Yes,Supplier_C,5.0,39354.96
502170,2024-04-06,SKU1039,Grocery_Item_10,Grocery,WH_WEST,West,17,222.44,0.0,No,Supplier_A,7.0,3781.48
507508,2024-12-06,SKU1006,Electronics_Item_7,Electronics,WH_SOUTH,South,3,4707.6,5.0,No,Supplier_D,5.0,13416.66
502600,2024-04-25,SKU1020,Home_Item_1,Home & Kitchen,WH_SOUTH,South,8,2359.13,5.0,No,Supplier_B,5.0,17929.39
509045,2025-02-14,SKU1038,Grocery_Item_9,Grocery,WH_WEST,West,27,1639.79,10.0,No,Supplier_C,5.0,39846.9
500005,2024-01-01,SKU1013,Fashion_Item_4,Fashion,WH_WEST,West,7,2835.28,0.0,No,Supplier_B,5.0,19846.96
500756,2024-02-04,SKU1033,Grocery_Item_4,Grocery,WH_NORTH,North,25,1093.06,0.0,No,Supplier_D,14.0,27326.5
502139,2024-04-05,SKU1027,Home_Item_8,Home & Kitchen,WH_SOUTH,South,9,194.56,15.0,Yes,Supplier_A,3.0,1488.38
502463,2024-04-19,SKU1002,Electronics_Item_3,Electronics,WH_WEST,West,5,4026.46,0.0,No,Supplier_C,7.0,20132.3
507745,2024-12-17,SKU1003,Electronics_Item_4,Electronics,WH_SOUTH,South,8 ,21674.48,0.0,No,Supplier_D,7.0,173395.84
509139,2025-02-19,SKU1012,Fashion_Item_3,Fashion,WH_WEST,West,12,1433.92,10.0,No,Supplier_B,10.0,15486.34
501242,2024-02-26,SKU1009,Electronics_Item_10,Electronics,WH_SOUTH,South,3,1309.64,0.0,No,Supplier_D,7.0,3928.92
507106,2024-11-17,SKU1029,Home_Item_10,Home & Kitchen,WH_WEST,West,15,716.7,0.0,No,Supplier_D,7.0,10750.5
511198,2025-05-24,SKU1003,Electronics_Item_4,Electronics,WH_WEST,West,8,21674.48,5.0,No,Supplier_D,7.0,164726.05
502017,2024-03-31,SKU1017,Fashion_Item_8,Fashion,WH_WEST,West,10,2741.56,0.0,No,Supplier_D,5.0,27415.6
507421,2024-12-02,SKU1007,Electronics_Item_8,Electronics,WH_NORTH,North,4,13190.2,0.0,No,Supplier_D,3.0,52760.8
506190,2024-10-06,SKU1016,Fashion_Item_7,Fashion,WH_WEST,West,13,497.81,10.0,No,Supplier_A,7.0,5824.38
507564,2024-12-08,SKU1024,Home_Item_5,Home & Kitchen,WH_SOUTH,South,11,1822.24,5.0,No,Supplier_A,,19042.41
508228,2025-01-08,SKU1033,Grocery_Item_4,Grocery,WH_SOUTH,South,32,1093.06,0.0,Yes,Supplier_D,14.0,34977.92
502641,2024-04-27,SKU1004,Electronics_Item_5,Electronics,WH_NORTH,North,2,661.52,15.0,No,Supplier_B,10.0,1124.58
511108,2025-05-19,SKU1025,Home_Item_6,Home & Kitchen,WH_SOUTH,South,6,1880.05,0.0,No,Supplier_A,3.0,11280.3
503269,2024-05-27,SKU1017,Fashion_Item_8,Fashion,WH_NORTH,North,4,2741.56,5.0,Yes,Supplier_D,5.0,10417.93
509977,2025-03-29,SKU1000,Electronics_Item_1,Electronics,WH_NORTH,North,9,9457.32,5.0,No,Supplier_A,7.0,80860.09
502504,2024-04-21,SKU1007,Electronics_Item_8,Electronics,WH_SOUTH,South,6,13190.2,0.0,No,Supplier_D,3.0,79141.2
509255,2025-02-24,SKU1023,Home_Item_4,Home & Kitchen,WH_WEST,West,6,1257.73,0.0,No,Supplier_B,14.0,7546.38
509832,2025-03-22,SKU1022,Home_Item_3,home & kitchen  ,WH_SOUTH,South,14,278.9,0.0,No,Supplier_D,14.0,3904.6
504496,2024-07-22,SKU1003,Electronics_Item_4,Electronics,WH_WEST,West,5,21674.48,0.0,No,Supplier_D,7.0,108372.4
505247,2024-08-25,SKU1001,Electronics_Item_2,Electronics,WH_NORTH,North,3,19525.32,10.0,No,Supplier_A,5.0,52718.36
507738,2024-12-16,SKU1032,Grocery_Item_3,Grocery,WH_SOUTH,South,16,2757.64,10.0,No,Supplier_A,10.0,39710.02
509282,2025-02-25,SKU1023,Home_Item_4,Home & Kitchen,WH_WEST,West,13,1257.73,0.0,Yes,Supplier_B,14.0,16350.49
508457,2025-01-19,SKU1014,Fashion_Item_5,Fashion,WH_WEST,West,10,1248.44,0.0,No,Supplier_B,14.0,12484.4
500652,2024-01-31,SKU1011,Fashion_Item_2,Fashion,WH_WEST,West,11,282.38,0.0,No,Supplier_C,14.0,3106.18
500109,2024-01-05,SKU1035,Grocery_Item_6,Grocery,WH_SOUTH,South,22,1749.54,0.0,No,Supplier_C,14.0,38489.88
510249,2025-04-10,SKU1018,Fashion_Item_9,Fashion,WH_NORTH,North,10,,10.0,No,Supplier_B,5.0,18343.71
508910,2025-02-08,SKU1030,Grocery_Item_1,Grocery,WH_NORTH,North,27,2402.0,5.0,No,Supplier_C,14.0,61611.3
509197,2025-02-21,SKU1030,Grocery_Item_1,Grocery,WH_WEST,West,27,2402.0,10.0,No,Supplier_C,14.0,58368.6
503922,2024-06-26,SKU1020,Home_Item_1,Home & Kitchen,WH_WEST,West,5,2359.13,0.0,No,Supplier_B,5.0,11795.65
501920,2024-03-26,SKU1029,Home_Item_10,Home & Kitchen,WH_SOUTH,South,4,716.7,5.0,No,Supplier_D,7.0,2723.46
502346,2024-04-13,SKU1035,Grocery_Item_6,Grocery,WH_SOUTH,South,25,1749.54,0.0,No,Supplier_C,14.0,43738.5
502856,2024-05-07,SKU1025,Home_Item_6,Home & Kitchen,WH_SOUTH,South,7,1880.05,0.0,No,Supplier_A,3.0,13160.35
500434,2024-01-21,SKU1002,Electronics_Item_3,Electronics,WH_WEST,West,3,4026.46,15.0,No,Supplier_C,7.0,10267.47
504595,2024-07-26,SKU1011,Fashion_Item_2,Fashion,WH_NORTH,North,6,282.38,10.0,No,Supplier_C,14.0,1524.85
504777,2024-08-03,SKU1032,Grocery_Item_3,Grocery,WH_NORTH,North,52,2757.64,0.0,Yes,Supplier_A,,143397.28
504486,2024-07-21,SKU1031,Grocery_Item_2,grocery  ,WH_NORTH,North,15,2789.96,0.0,No,Supplier_B,3.0,41849.4
511747,2025-06-17,SKU1016,Fashion_Item_7,Fashion,WH_WEST,West,8,497.81,0.0,No,Supplier_A,7.0,3982.48
510251,2025-04-10,SKU1021,Home_Item_2,Home & Kitchen,WH_WEST,West,10,2700.26,0.0,No,Supplier_B,10.0,27002.6
500714,2024-02-02,SKU1036,Grocery_Item_7,Grocery,WH_SOUTH,South,17,2919.38,0.0,No,Supplier_C,3.0,49629.46
508025,2024-12-29,SKU1037,Grocery_Item_8,Grocery,WH_WEST,West,41,2206.93,5.0,No,Supplier_C,7.0,85959.92
510920,2025-05-10,SKU1038,Grocery_Item_9,Grocery,WH_NORTH,North,29,1639.79,0.0,No,Supplier_C,5.0,47553.91
509203,2025-02-21,SKU1039,Grocery_Item_10,Grocery,WH_WEST,West,18,222.44,0.0,No,Supplier_A,7.0,4003.92
508756,2025-02-01,SKU1018,Fashion_Item_9,Fashion,WH_WEST,West,12,2038.19,0.0,No,Supplier_B,5.0,24458.28
504643,2024-07-28,SKU1023,Home_Item_4,Home & Kitchen,WH_NORTH,North,7,1257.73,0.0,No,Supplier_B,14.0,8804.11
506992,2024-11-12,SKU1012,Fashion_Item_3,Fashion,WH_NORTH,North,12,1433.92,10.0,No,Supplier_B,10.0,15486.34
509443,2025-03-05,SKU1028,Home_Item_9,Home & Kitchen,WH_WEST,West,5,716.34,0.0,No,Supplier_D,7.0,3581.7
510433,2025-04-18,SKU1034,Grocery_Item_5,Grocery,WH_NORTH,North,19,,10.0,No,Supplier_D,7.0,38122.4
508728,2025-01-31,SKU1010,Fashion_Item_1,Fashion,WH_WEST,West,9,1240.02,20.0,No,Supplier_D,3.0,8928.14
505209,2024-08-23,SKU1011,Fashion_Item_2,Fashion,WH_NORTH,North,13,282.38,5.0,Yes,Supplier_C,14.0,3487.39
507459,2024-12-04,SKU1005,Electronics_Item_6,Electronics,WH_WEST,West,6,23473.03,15.0,No,Supplier_B,10.0,119712.45
504097,2024-07-03,SKU1033,Grocery_Item_4,Grocery,WH_WEST,West,20,1093.06,0.0,No,Supplier_D,14.0,21861.2
504008,2024-06-30,SKU1009,Electronics_Item_10,Electronics,WH_NORTH,North,10,1309.64,5.0,Yes,Supplier_D,7.0,12441.58
511117,2025-05-20,SKU1007,Electronics_Item_8,Electronics,WH_NORTH,North,4,13190.2,0.0,No,Supplier_D,3.0,52760.8
504213,2024-07-08,SKU1026,Home_Item_7,Home & Kitchen,WH_NORTH,North,4,994.38,0.0,No,Supplier_A,3.0,3977.52
500163,2024-01-08,SKU1023,Home_Item_4,Home & Kitchen,WH_NORTH,North,7,1257.73,0.0,No,Supplier_B,14.0,8804.11
502982,2024-05-13,SKU1018,Fashion_Item_9,Fashion,WH_WEST,West,9,2038.19,5.0,No,Supplier_B,5.0,17426.52
505291,2024-08-27,SKU1002,Electronics_Item_3,Electronics,WH_WEST,West,5,4026.46,10.0,No,Supplier_C,7.0,18119.07
510737,2025-05-02,SKU1022,Home_Item_3,Home & Kitchen,WH_NORTH,North,10,278.9,0.0,No,Supplier_D,14.0,2789.0
507857,2024-12-22,SKU1026,Home_Item_7,Home & Kitchen,WH_WEST,West,14,994.38,15.0,No,Supplier_A,3.0,11833.12
508207,2025-01-07,SKU1012,Fashion_Item_3,Fashion,WH_NORTH,North,12,1433.92,0.0,No,Supplier_B,10.0,17207.04
505374,2024-08-30,SKU1022,Home_Item_3,Home & Kitchen,WH_NORTH,North,6,,0.0,No,Supplier_D,14.0,1673.4
507252,2024-11-23,SKU1037,Grocery_Item_8,Grocery,WH_NORTH,North,40,2206.93,10.0,No,Supplier_C,7.0,79449.48
505237,2024-08-24,SKU1026,Home_Item_7,Home & Kitchen,WH_SOUTH,South,10,994.38,,No,Supplier_A,3.0,9943.8
500513,2024-01-24,SKU1027,Home_Item_8,Home & Kitchen,WH_NORTH,North,7,,0.0,No,Supplier_A,3.0,1361.92
510991,2025-05-14,SKU1014,Fashion_Item_5,Fashion,WH_NORTH,North,9,1248.44,0.0,No,Supplier_B,14.0,11235.96
507011,2024-11-13,SKU1017,Fashion_Item_8,fashion  ,WH_SOUTH,South,21,2741.56,10.0,No,Supplier_D,5.0,51815.48
511438,2025-06-03,SKU1026,Home_Item_7,Home & Kitchen,WH_WEST,West,7,994.38,0.0,No,Supplier_A,3.0,6960.66
508333,2025-01-13,SKU1018,Fashion_Item_9,Fashion,WH_WEST,West,7,2038.19,5.0,No,Supplier_B,5.0,13553.96
507577,2024-12-09,SKU1004,Electronics_Item_5,Electronics,WH_WEST,West,6 ,,0.0,No,Supplier_B,10.0,3969.12
511253,2025-05-26,SKU1014,Fashion_Item_5,Fashion,WH_SOUTH,South,12,1248.44,0.0,No,Supplier_B,14.0,14981.28
504701,2024-07-31,SKU1005,Electronics_Item_6,Electronics,WH_WEST,West,8 ,23473.03,0.0,Yes,Supplier_B,10.0,187784.24
508954,2025-02-10,SKU1036,Grocery_Item_7,Grocery,WH_NORTH,North,20,2919.38,0.0,No,Supplier_C,3.0,58387.6
505782,2024-09-18,SKU1018,Fashion_Item_9,Fashion,WH_NORTH,North,9,2038.19,0.0,Yes,Supplier_B,5.0,18343.71
506164,2024-10-05,SKU1011,Fashion_Item_2,Fashion,WH_WEST,West,16,282.38,15.0,No,Supplier_C,14.0,3840.37
509778,2025-03-20,SKU1015,Fashion_Item_6,Fashion,WH_WEST,West,11,808.05,10.0,No,Supplier_D,10.0,7999.7
504947,2024-08-11,SKU1035,Grocery_Item_6,Grocery,WH_NORTH,North,12,1749.54,0.0,No,Supplier_C,14.0,20994.48
504007,2024-06-30,SKU1008,Electronics_Item_9,Electronics,WH_SOUTH,South,7,7387.04,15.0,No,Supplier_C,5.0,43952.89
506155,2024-10-04,SKU1039,Grocery_Item_10,Grocery,WH_SOUTH,South,22,222.44,0.0,No,Supplier_A,7.0,4893.68
503904,2024-06-25,SKU1026,Home_Item_7,Home & Kitchen,WH_NORTH,North,8,994.38,5.0,No,Supplier_A,3.0,7557.29
509650,2025-03-14,SKU1022,Home_Item_3,Home & Kitchen,WH_SOUTH,South,6,278.9,0.0,No,Supplier_D,14.0,1673.4
505007,2024-08-14,SKU1025,Home_Item_6,Home & Kitchen,WH_SOUTH,South,11,1880.05,0.0,Yes,Supplier_A,3.0,20680.55
505872,2024-09-22,SKU1032,Grocery_Item_3,Grocery,WH_SOUTH,South,30,2757.64,0.0,No,Supplier_A,10.0,82729.2
506681,2024-10-28,SKU1035,Grocery_Item_6,Grocery,WH_NORTH,North,11,1749.54,15.0,No,Supplier_C,14.0,16358.2
504265,2024-07-11,SKU1005,Electronics_Item_6,Electronics,WH_NORTH,North,3,23473.03,0.0,No,Supplier_B,10.0,70419.09
506250,2024-10-09,SKU1004,Electronics_Item_5,Electronics,WH_WEST,West,6,661.52,0.0,No,Supplier_B,10.0,3969.12
507159,2024-11-20,SKU1012,Fashion_Item_3,Fashion,WH_SOUTH,South,20,1433.92,0.0,No,Supplier_B,10.0,28678.4
502104,2024-04-04,SKU1013,Fashion_Item_4,Fashion,WH_SOUTH,South,6,2835.28,0.0,No,Supplier_B,5.0,17011.68
507755,2024-12-17,SKU1030,Grocery_Item_1,Grocery,WH_WEST,West,28,2402.0,0.0,No,Supplier_C,14.0,67256.0
504954,12/08/2024,SKU1007,Electronics_Item_8,Electronics,WH_SOUTH,South,5,13190.2,0.0,No,Supplier_D,3.0,65951.0
507031,2024-11-14,SKU1012,Fashion_Item_3,Fashion,WH_SOUTH,South,13,1433.92,0.0,No,Supplier_B,10.0,18640.96
502926,2024-05-11,SKU1000,Electronics_Item_1,Electronics,WH_SOUTH,South,6,9457.32,10.0,Yes,Supplier_A,7.0,51069.53
512009,2025-06-29,SKU1018,Fashion_Item_9,Fashion,WH_WEST,West,19,2038.19,20.0,No,Supplier_B,5.0,30980.49
502395,2024-04-15,SKU1038,Grocery_Item_9,Grocery,WH_SOUTH,South,15,1639.79,0.0,No,Supplier_C,5.0,24596.85
509040,2025-02-14,SKU1032,Grocery_Item_3,Grocery,WH_SOUTH,South,19,2757.64,0.0,No,Supplier_A,10.0,52395.16
505883,2024-09-23,SKU1008,Electronics_Item_9,Electronics,WH_SOUTH,South,4,7387.04,0.0,No,Supplier_C,5.0,29548.16
508636,2025-01-26,SKU1030,Grocery_Item_1,Grocery,WH_WEST,West,32,2402.0,0.0,No,Supplier_C,14.0,76864.0
502756,2024-05-03,SKU1013,Fashion_Item_4,Fashion,WH_NORTH,North,4,2835.28,10.0,No,Supplier_B,5.0,10207.01
509539,2025-03-09,SKU1037,Grocery_Item_8,Grocery,WH_SOUTH,South,47,2206.93,10.0,Yes,Supplier_C,7.0,93353.14
506442,2024-10-17,SKU1025,Home_Item_6,Home & Kitchen,WH_WEST,West,7,1880.05,0.0,No,Supplier_A,3.0,13160.35
510254,2025-04-10,SKU1030,Grocery_Item_1,Grocery,WH_WEST,West,17,2402.0,15.0,No,Supplier_C,14.0,34708.9
506588,2024-10-24,SKU1009,Electronics_Item_10,Electronics,WH_WEST,West,5,1309.64,0.0,No,Supplier_D,7.0,6548.2
504544,2024-07-24,SKU1007,Electronics_Item_8,Electronics,WH_SOUTH,South,2,13190.2,15.0,No,Supplier_D,3.0,22423.34
511811,2025-06-20,SKU1016,Fashion_Item_7,Fashion,WH_WEST,West,18,497.81,10.0,No,Supplier_A,7.0,8064.52
512004,2025-06-29,SKU1009,Electronics_Item_10,Electronics,WH_NORTH,North,2 ,1309.64,5.0,No,Supplier_D,7.0,2488.32
508539,2025-01-22,SKU1023,Home_Item_4,Home & Kitchen,WH_SOUTH,South,6,1257.73,20.0,No,Supplier_B,14.0,6037.1
508164,2025-01-05,SKU1006,Electronics_Item_7,Electronics,WH_WEST,West,3,4707.6,20.0,No,Supplier_D,5.0,11298.24
505150,2024-08-20,SKU1027,Home_Item_8,Home & Kitchen,WH_SOUTH,South,6,194.56,5.0,No,Supplier_A,3.0,1108.99
503541,2024-06-08,SKU1024,Home_Item_5,Home & Kitchen,WH_SOUTH,South,5,1822.24,0.0,No,Supplier_A,10.0,9111.2
503678,2024-06-15,SKU1001,Electronics_Item_2,Electronics,WH_WEST,West,3,19525.32,15.0,No,Supplier_A,5.0,49789.57
511472,2025-06-05,SKU1013,Fashion_Item_4,Fashion,WH_SOUTH,South,-10,2835.28,10.0,No,Supplier_B,5.0,25517.52
501662,2024-03-16,SKU1000,Electronics_Item_1,Electronics,WH_NORTH,North,4,9457.32,0.0,No,Supplier_A,7.0,37829.28
511407,2025-06-01,SKU1039,Grocery_Item_10,Grocery,WH_NORTH,North,21,222.44,10.0,No,Supplier_A,7.0,4204.12
509597,2025-03-12,SKU1018,Fashion_Item_9,fashion  ,WH_NORTH,North,12,2038.19,15.0,No,Supplier_B,5.0,20789.54
507817,2024-12-20,SKU1027,Home_Item_8,Home & Kitchen,WH_WEST,West,11,194.56,0.0,No,Supplier_A,3.0,2140.16
506718,2024-10-30,SKU1022,Home_Item_3,Home & Kitchen,WH_WEST,West,11,278.9,10.0,No,Supplier_D,14.0,2761.11
511826,2025-06-21,SKU1005,Electronics_Item_6,Electronics,WH_NORTH,North,5,23473.03,15.0,No,Supplier_B,10.0,99760.38
511830,2025-06-21,SKU1011,Fashion_Item_2,Fashion,WH_WEST,West,13,282.38,15.0,No,Supplier_C,14.0,3120.3
505163,2024-08-21,SKU1012,Fashion_Item_3,Fashion,WH_NORTH,North,8,1433.92,0.0,No,Supplier_B,10.0,11471.36
505057,2024-08-16,SKU1029,Home_Item_10,Home & Kitchen,WH_NORTH,North,7,716.7,10.0,No,Supplier_D,7.0,4515.21
506550,2024-10-22,SKU1019,Fashion_Item_10,Fashion,WH_NORTH,North,14,1767.95,10.0,No,Supplier_A,5.0,22276.17
508012,2024-12-29,SKU1011,Fashion_Item_2,Fashion,WH_NORTH,North,10,282.38,0.0,No,Supplier_C,14.0,2823.8
510801,2025-05-05,SKU1027,Home_Item_8,Home & Kitchen,WH_SOUTH,South,8,194.56,5.0,No,Supplier_A,3.0,1478.66
510811,2025-05-06,SKU1007,Electronics_Item_8,Electronics,WH_NORTH,North,5,13190.2,10.0,No,Supplier_D,3.0,59355.9
504484,2024-07-21,SKU1027,Home_Item_8,Home & Kitchen,WH_NORTH,North,10,194.56,0.0,No,Supplier_A,3.0,1945.6
507234,2024-11-23,SKU1012,Fashion_Item_3,Fashion,WH_WEST,West,37,1433.92,0.0,Yes,Supplier_B,10.0,53055.04
503552,2024-06-09,SKU1004,Electronics_Item_5,Electronics,WH_NORTH,North,4,661.52,0.0,No,Supplier_B,10.0,2646.08
503275,2024-05-27,SKU1029,Home_Item_10,Home & Kitchen,WH_WEST,West,6,716.7,0.0,No,Supplier_D,7.0,4300.2
509364,2025-03-01,SKU1021,Home_Item_2,Home & Kitchen,WH_WEST,West,10,2700.26,0.0,No,Supplier_B,10.0,27002.6
502609,2024-04-25,SKU1038,Grocery_Item_9,Grocery,WH_WEST,West,23,,0.0,No,Supplier_C,5.0,37715.17
505411,2024-09-01,SKU1010,Fashion_Item_1,Fashion,WH_WEST,West,11,1240.02,0.0,No,Supplier_D,3.0,13640.22
502277,2024-04-11,SKU1000,Electronics_Item_1,Electronics,WH_NORTH,North,4,9457.32,0.0,No,Supplier_A,7.0,37829.28
507461,2024-12-04,SKU1008,Electronics_Item_9,Electronics,WH_SOUTH,South,7 ,7387.04,10.0,No,Supplier_C,5.0,46538.35
505486,2024-09-04,SKU1026,Home_Item_7,Home & Kitchen,WH_SOUTH,South,7 ,994.38,15.0,No,Supplier_A,3.0,5916.56
509826,2025-03-22,SKU1012,Fashion_Item_3,Fashion,WH_SOUTH,South,11,1433.92,10.0,No,Supplier_B,10.0,14195.81
506807,2024-11-03,SKU1036,Grocery_Item_7,Grocery,WH_WEST,West,26,2919.38,0.0,No,Supplier_C,3.0,75903.88
506798,2024-11-03,SKU1016,Fashion_Item_7,Fashion,WH_NORTH,North,12,,10.0,No,Supplier_A,7.0,5376.35
510426,2025-04-18,SKU1026,Home_Item_7,Home & Kitchen,WH_WEST,West,7,994.38,0.0,No,Supplier_A,3.0,6960.66
501924,2024-03-26,SKU1036,Grocery_Item_7,Grocery,WH_SOUTH,South,11,2919.38,0.0,No,Supplier_C,3.0,32113.18
503893,2024-06-25,SKU1008,Electronics_Item_9,Electronics,WH_NORTH,North,4,7387.04,10.0,No,Supplier_C,5.0,26593.34
507454,2024-12-03,SKU1037,Grocery_Item_8,Grocery,WH_NORTH,North,12,2206.93,15.0,No,Supplier_C,7.0,22510.69
507369,2024-11-29,SKU1033,Grocery_Item_4,Grocery,WH_SOUTH,South,26,1093.06,0.0,No,Supplier_D,14.0,28419.56
504315,2024-07-13,SKU1013,Fashion_Item_4,Fashion,WH_SOUTH,South,11,2835.28,0.0,No,Supplier_B,5.0,31188.08
501781,2024-03-21,SKU1005,Electronics_Item_6,Electronics,WH_NORTH,North,5,23473.03,15.0,No,Supplier_B,10.0,99760.38
511350,2025-05-30,SKU1017,Fashion_Item_8,Fashion,WH_WEST,West,18,2741.56,0.0,Yes,Supplier_D,5.0,49348.08
