Order_ID,Sale_Date,Product_ID,Warehouse_ID,Sales_Quantity,Unit_Price,Discount_Percent,Promotion_Applied,Revenue
503366,2024-05-31,SKU1019,WH_NORTH,7,1767.95,0.0,No,12375.65
503368,2024-05-31,SKU1024,WH_SOUTH,11,1822.24,5.0,Yes,19042.41
503363,2024-05-31,SKU1013,WH_WEST,10,2835.28,15.0,No,24099.88
503376,2024-05-31,SKU1035,WH_WEST,15,1749.54,5.0,No,24930.94
503358,2024-05-31,SKU1002,WH_SOUTH,4,4026.46,0.0,No,16105.84
503360,2024-05-31,SKU1007,WH_WEST,7,13190.2,0.0,No,92331.4
503367,2024-05-31,SKU1021,WH_WEST,6,2700.26,0.0,No,16201.56
503373,2024-05-31,SKU1031,WH_WEST,23,2789.96,0.0,Yes,64169.08
503380,2024-05-31,SKU1039,WH_WEST,15,222.44,10.0,No,3002.94
503379,2024-05-31,SKU1038,WH_NORTH,19,1639.79,15.0,No,26482.61
503378,2024-05-31,SKU1037,WH_SOUTH,21,2206.93,0.0,No,46345.53
503361,2024-05-31,SKU1008,WH_SOUTH,6,7387.04,0.0,No,44322.24
503374,2024-05-31,SKU1033,WH_SOUTH,14,1093.06,5.0,No,14537.7
503365,2024-05-31,SKU1018,WH_SOUTH,9,2038.19,5.0,No,17426.52
503370,2024-05-31,SKU1027,WH_WEST,11,194.56,0.0,Yes,2140.16
503372,2024-05-31,SKU1030,WH_NORTH,13,2402.0,15.0,No,26542.1
503375,2024-05-31,SKU1034,WH_NORTH,35,2229.38,0.0,Yes,78028.3
503369,2024-05-31,SKU1025,WH_SOUTH,4,1880.05,10.0,No,6768.18
503377,2024-05-31,SKU1036,WH_NORTH,9,2919.38,0.0,No,26274.42
503371,2024-05-31,SKU1029,WH_SOUTH,9,716.7,10.0,No,5805.27
503388,2024-06-01,SKU1013,WH_SOUTH,10,2835.28,0.0,No,28352.8
503394,2024-06-01,SKU1019,WH_NORTH,11,1767.95,0.0,No,19447.45
503393,2024-06-01,SKU1018,WH_SOUTH,6,2038.19,0.0,No,12229.14
503392,2024-06-01,SKU1017,WH_NORTH,4,2741.56,10.0,No,9869.62
503385,2024-06-01,SKU1009,WH_WEST,9,1309.64,15.0,Yes,10018.75
503391,2024-06-01,SKU1016,WH_SOUTH,17,497.81,15.0,Yes,7193.35
503401,2024-06-01,SKU1033,WH_SOUTH,23,1093.06,10.0,No,22626.34
503383,2024-06-01,SKU1004,WH_SOUTH,6,661.52,0.0,No,3969.12
503386,2024-06-01,SKU1010,WH_SOUTH,6,1240.02,20.0,No,5952.1
503389,2024-06-01,SKU1014,WH_NORTH,19,1248.44,0.0,Yes,23720.36
503395,2024-06-01,SKU1022,WH_WEST,8,278.9,0.0,No,2231.2
503399,2024-06-01,SKU1030,WH_SOUTH,20,2402.0,0.0,No,48040.0
503384,2024-06-01,SKU1008,WH_SOUTH,9,7387.04,10.0,Yes,59835.02
503396,2024-06-01,SKU1023,WH_WEST,7,1257.73,5.0,No,8363.9
503382,2024-06-01,SKU1002,WH_SOUTH,4,4026.46,0.0,No,16105.84
503398,2024-06-01,SKU1029,WH_WEST,9,716.7,0.0,No,6450.3
503390,2024-06-01,SKU1015,WH_NORTH,11,808.05,10.0,No,7999.7
503387,2024-06-01,SKU1011,WH_SOUTH,6,282.38,5.0,No,1609.57
503400,2024-06-01,SKU1032,WH_WEST,21,2757.64,0.0,No,57910.44
503381,2024-06-01,SKU1000,WH_SOUTH,4,9457.32,0.0,No,37829.28
503402,2024-06-01,SKU1034,WH_WEST,23,2229.38,10.0,No,46148.17
503397,2024-06-01,SKU1025,WH_SOUTH,5,1880.05,0.0,No,9400.25
503408,2024-06-02,SKU1012,WH_SOUTH,14,1433.92,0.0,No,20074.88
503415,2024-06-02,SKU1024,WH_NORTH,10,1822.24,0.0,No,18222.4
503422,2024-06-02,SKU1038,WH_NORTH,22,1639.79,0.0,No,36075.38
503403,2024-06-02,SKU1001,WH_NORTH,4,19525.32,20.0,No,62481.02
503420,2024-06-02,SKU1032,WH_NORTH,26,2757.64,0.0,Yes,71698.64
503414,2024-06-02,SKU1023,WH_SOUTH,7,1257.73,0.0,No,8804.11
503411,2024-06-02,SKU1016,WH_SOUTH,12,497.81,0.0,No,5973.72
503413,2024-06-02,SKU1018,WH_WEST,9,2038.19,0.0,No,18343.71
503405,2024-06-02,SKU1004,WH_WEST,3,661.52,15.0,No,1686.88
503412,2024-06-02,SKU1017,WH_NORTH,14,2741.56,15.0,No,32624.56
503407,2024-06-02,SKU1006,WH_NORTH,4,4707.6,0.0,No,18830.4
503417,2024-06-02,SKU1028,WH_WEST,9,716.34,0.0,No,6447.06
503419,2024-06-02,SKU1031,WH_SOUTH,24,2789.96,0.0,No,66959.04
503418,2024-06-02,SKU1029,WH_NORTH,9,716.7,10.0,No,5805.27
503421,2024-06-02,SKU1034,WH_NORTH,26,2229.38,5.0,No,55065.69
503416,2024-06-02,SKU1027,WH_SOUTH,8,194.56,0.0,No,1556.48
503406,2024-06-02,SKU1005,WH_SOUTH,4,23473.03,0.0,No,93892.12
503410,2024-06-02,SKU1015,WH_NORTH,15,808.05,0.0,No,12120.75
503409,2024-06-02,SKU1013,WH_WEST,9,2835.28,15.0,No,21689.89
503404,2024-06-02,SKU1003,WH_SOUTH,7,21674.48,15.0,No,128963.16
503427,2024-06-03,SKU1009,WH_NORTH,5,1309.64,20.0,No,5238.56
503433,2024-06-03,SKU1017,WH_WEST,6,2741.56,0.0,No,16449.36
503440,2024-06-03,SKU1030,WH_SOUTH,17,2402.0,0.0,No,40834.0
503438,2024-06-03,SKU1024,WH_SOUTH,9,1822.24,0.0,No,16400.16
503431,2024-06-03,SKU1015,WH_WEST,7,808.05,0.0,No,5656.35
503435,2024-06-03,SKU1021,WH_SOUTH,11,2700.26,20.0,Yes,23762.29
503430,2024-06-03,SKU1013,WH_NORTH,9,2835.28,5.0,No,24241.64
503437,2024-06-03,SKU1023,WH_WEST,8,1257.73,15.0,No,8552.56
503423,2024-06-03,SKU1003,WH_WEST,2,21674.48,0.0,No,43348.96
503424,2024-06-03,SKU1004,WH_NORTH,4,661.52,10.0,No,2381.47
503443,2024-06-03,SKU1033,WH_WEST,13,1093.06,0.0,No,14209.78
503434,2024-06-03,SKU1019,WH_NORTH,8,1767.95,0.0,No,14143.6
503425,2024-06-03,SKU1005,WH_SOUTH,3,23473.03,0.0,No,70419.09
503445,2024-06-03,SKU1039,WH_WEST,20,222.44,10.0,No,4003.92
503428,2024-06-03,SKU1011,WH_NORTH,7,282.38,0.0,No,1976.66
503426,2024-06-03,SKU1007,WH_NORTH,4,13190.2,0.0,No,52760.8
503439,2024-06-03,SKU1025,WH_WEST,6,1880.05,5.0,No,10716.28
503442,2024-06-03,SKU1032,WH_WEST,19,2757.64,0.0,No,52395.16
503441,2024-06-03,SKU1031,WH_NORTH,12,2789.96,15.0,No,28457.59
503444,2024-06-03,SKU1034,WH_SOUTH,12,2229.38,0.0,No,26752.56
503429,2024-06-03,SKU1012,WH_WEST,10,1433.92,0.0,No,14339.2
503436,2024-06-03,SKU1022,WH_WEST,7,278.9,5.0,No,1854.68
503432,2024-06-03,SKU1016,WH_SOUTH,5,497.81,5.0,No,2364.6
503454,2024-06-04,SKU1031,WH_SOUTH,12,2789.96,10.0,No,30131.57
503455,2024-06-04,SKU1032,WH_NORTH,17,2757.64,0.0,No,46879.88
503460,2024-06-04,SKU1039,WH_NORTH,17,222.44,10.0,No,3403.33
503451,2024-06-04,SKU1023,WH_NORTH,4,1257.73,0.0,No,5030.92
503446,2024-06-04,SKU1000,WH_WEST,4,9457.32,5.0,No,35937.82
503447,2024-06-04,SKU1011,WH_NORTH,13,282.38,0.0,Yes,3670.94
503456,2024-06-04,SKU1033,WH_SOUTH,18,1093.06,5.0,No,18691.33
503452,2024-06-04,SKU1026,WH_SOUTH,7,994.38,0.0,No,6960.66
503457,2024-06-04,SKU1034,WH_NORTH,16,2229.38,10.0,No,32103.07
503453,2024-06-04,SKU1029,WH_WEST,6,716.7,20.0,No,3440.16
503448,2024-06-04,SKU1012,WH_SOUTH,11,1433.92,0.0,No,15773.12
503449,2024-06-04,SKU1015,WH_WEST,6,808.05,10.0,No,4363.47
503458,2024-06-04,SKU1035,WH_WEST,13,1749.54,0.0,No,22744.02
503459,2024-06-04,SKU1036,WH_SOUTH,13,2919.38,0.0,No,37951.94
503450,2024-06-04,SKU1018,WH_SOUTH,8,2038.19,0.0,No,16305.52
503475,2024-06-05,SKU1029,WH_NORTH,9,716.7,0.0,No,6450.3
503473,2024-06-05,SKU1021,WH_SOUTH,7,2700.26,0.0,No,18901.82
503478,2024-06-05,SKU1034,WH_SOUTH,10,2229.38,10.0,Yes,20064.42
503479,2024-06-05,SKU1035,WH_WEST,22,1749.54,0.0,No,38489.88
503481,2024-06-05,SKU1039,WH_WEST,14,222.44,0.0,No,3114.16
503472,2024-06-05,SKU1018,WH_WEST,9,2038.19,0.0,No,18343.71
503467,2024-06-05,SKU1012,WH_WEST,8,1433.92,15.0,No,9750.66
503463,2024-06-05,SKU1004,WH_SOUTH,3,661.52,15.0,No,1686.88
503476,2024-06-05,SKU1032,WH_NORTH,20,2757.64,10.0,Yes,49637.52
503466,2024-06-05,SKU1009,WH_SOUTH,2,1309.64,0.0,No,2619.28
503468,2024-06-05,SKU1014,WH_NORTH,13,1248.44,10.0,Yes,14606.75
503477,2024-06-05,SKU1033,WH_WEST,11,1093.06,0.0,No,12023.66
503461,2024-06-05,SKU1000,WH_WEST,3,9457.32,0.0,No,28371.96
503470,2024-06-05,SKU1016,WH_WEST,9,497.81,0.0,No,4480.29
503464,2024-06-05,SKU1005,WH_SOUTH,3,23473.03,5.0,No,66898.14
503469,2024-06-05,SKU1015,WH_SOUTH,8,808.05,5.0,No,6141.18
503462,2024-06-05,SKU1003,WH_SOUTH,4,21674.48,10.0,No,78028.13
503480,2024-06-05,SKU1036,WH_WEST,9,2919.38,5.0,No,24960.7
503465,2024-06-05,SKU1008,WH_NORTH,4,7387.04,10.0,No,26593.34
503474,2024-06-05,SKU1024,WH_WEST,4,1822.24,20.0,No,5831.17
503471,2024-06-05,SKU1017,WH_SOUTH,9,2741.56,5.0,No,23440.34
503482,2024-06-06,SKU1000,WH_SOUTH,2,9457.32,20.0,No,15131.71
503502,2024-06-06,SKU1037,WH_NORTH,15,2206.93,0.0,No,33103.95
503489,2024-06-06,SKU1011,WH_SOUTH,11,282.38,0.0,Yes,3106.18
503485,2024-06-06,SKU1005,WH_WEST,2,23473.03,15.0,No,39904.15
503484,2024-06-06,SKU1003,WH_SOUTH,4,21674.48,0.0,No,86697.92
503491,2024-06-06,SKU1016,WH_SOUTH,5,497.81,0.0,No,2489.05
503497,2024-06-06,SKU1028,WH_WEST,6,716.34,0.0,No,4298.04
503501,2024-06-06,SKU1034,WH_SOUTH,19,2229.38,0.0,No,42358.22
503486,2024-06-06,SKU1006,WH_NORTH,5,4707.6,0.0,No,23538.0
503483,2024-06-06,SKU1002,WH_WEST,1,4026.46,0.0,No,4026.46
503492,2024-06-06,SKU1017,WH_SOUTH,8,2741.56,0.0,No,21932.48
503504,2024-06-06,SKU1039,WH_NORTH,16,222.44,5.0,No,3381.09
503493,2024-06-06,SKU1020,WH_SOUTH,1,2359.13,0.0,No,2359.13
503495,2024-06-06,SKU1024,WH_SOUTH,6,1822.24,10.0,No,9840.1
503488,2024-06-06,SKU1010,WH_NORTH,8,1240.02,5.0,No,9424.15
503503,2024-06-06,SKU1038,WH_WEST,17,1639.79,10.0,No,25088.79
503490,2024-06-06,SKU1015,WH_SOUTH,8,808.05,0.0,No,6464.4
503500,2024-06-06,SKU1033,WH_WEST,15,1093.06,0.0,No,16395.9
503487,2024-06-06,SKU1009,WH_WEST,4,1309.64,0.0,No,5238.56
503498,2024-06-06,SKU1029,WH_NORTH,6,716.7,0.0,No,4300.2
503496,2024-06-06,SKU1027,WH_SOUTH,6,194.56,0.0,No,1167.36
503499,2024-06-06,SKU1032,WH_SOUTH,17,2757.64,0.0,No,46879.88
503494,2024-06-06,SKU1022,WH_NORTH,7,278.9,10.0,No,1757.07
503512,2024-06-07,SKU1015,WH_NORTH,10,808.05,10.0,No,7272.45
503509,2024-06-07,SKU1008,WH_NORTH,4,7387.04,0.0,No,29548.16
503521,2024-06-07,SKU1029,WH_SOUTH,7,716.7,0.0,No,5016.9
503524,2024-06-07,SKU1038,WH_SOUTH,13,1639.79,10.0,No,19185.54
503506,2024-06-07,SKU1001,WH_SOUTH,4,19525.32,0.0,No,78101.28
503525,2024-06-07,SKU1039,WH_WEST,17,222.44,5.0,No,3592.41
503505,2024-06-07,SKU1000,WH_NORTH,5,9457.32,0.0,Yes,47286.6
503522,2024-06-07,SKU1033,WH_WEST,13,1093.06,15.0,No,12078.31
503518,2024-06-07,SKU1025,WH_NORTH,6,1880.05,0.0,No,11280.3
503515,2024-06-07,SKU1021,WH_SOUTH,6,2700.26,0.0,No,16201.56
503519,2024-06-07,SKU1026,WH_WEST,2,994.38,0.0,No,1988.76
503517,2024-06-07,SKU1024,WH_NORTH,6,1822.24,0.0,No,10933.44
503514,2024-06-07,SKU1018,WH_SOUTH,11,2038.19,0.0,Yes,22420.09
503507,2024-06-07,SKU1002,WH_NORTH,4,4026.46,0.0,No,16105.84
503513,2024-06-07,SKU1016,WH_SOUTH,10,497.81,0.0,No,4978.1
503523,2024-06-07,SKU1036,WH_SOUTH,15,2919.38,0.0,No,43790.7
503510,2024-06-07,SKU1009,WH_SOUTH,4,1309.64,0.0,No,5238.56
503508,2024-06-07,SKU1003,WH_SOUTH,5,21674.48,0.0,No,108372.4
503511,2024-06-07,SKU1013,WH_SOUTH,8,2835.28,10.0,No,20414.02
503520,2024-06-07,SKU1028,WH_WEST,3,716.34,15.0,No,1826.67
503516,2024-06-07,SKU1022,WH_WEST,7,278.9,5.0,No,1854.68
503531,2024-06-08,SKU1010,WH_NORTH,7,1240.02,0.0,No,8680.14
503526,2024-06-08,SKU1001,WH_WEST,9,19525.32,0.0,Yes,175727.88
503534,2024-06-08,SKU1014,WH_SOUTH,6,1248.44,15.0,No,6367.04
503532,2024-06-08,SKU1011,WH_SOUTH,13,282.38,10.0,Yes,3303.85
503543,2024-06-08,SKU1027,WH_WEST,14,194.56,0.0,Yes,2723.84
503533,2024-06-08,SKU1012,WH_SOUTH,14,1433.92,0.0,No,20074.88
503542,2024-06-08,SKU1025,WH_SOUTH,7,1880.05,0.0,No,13160.35
503538,2024-06-08,SKU1019,WH_SOUTH,8,1767.95,0.0,No,14143.6
503537,2024-06-08,SKU1017,WH_WEST,8,2741.56,15.0,No,18642.61
503545,2024-06-08,SKU1029,WH_SOUTH,9,716.7,0.0,No,6450.3
503549,2024-06-08,SKU1039,WH_NORTH,28,222.44,0.0,No,6228.32
503527,2024-06-08,SKU1003,WH_SOUTH,5,21674.48,0.0,No,108372.4
503539,2024-06-08,SKU1020,WH_SOUTH,5,2359.13,0.0,No,11795.65
503546,2024-06-08,SKU1033,WH_SOUTH,22,1093.06,0.0,No,24047.32
503535,2024-06-08,SKU1015,WH_SOUTH,8,808.05,0.0,No,6464.4
503541,2024-06-08,SKU1024,WH_SOUTH,5,1822.24,0.0,No,9111.2
503547,2024-06-08,SKU1036,WH_SOUTH,19,2919.38,0.0,No,55468.22
503544,2024-06-08,SKU1028,WH_WEST,10,716.34,0.0,No,7163.4
503528,2024-06-08,SKU1004,WH_WEST,4,661.52,20.0,No,2116.86
503548,2024-06-08,SKU1038,WH_SOUTH,15,1639.79,10.0,No,22137.16
503530,2024-06-08,SKU1009,WH_NORTH,6,1309.64,0.0,No,7857.84
503529,2024-06-08,SKU1006,WH_NORTH,6,4707.6,20.0,No,22596.48
503540,2024-06-08,SKU1023,WH_WEST,8,1257.73,15.0,No,8552.56
503536,2024-06-08,SKU1016,WH_WEST,8,497.81,0.0,No,3982.48
503565,2024-06-09,SKU1022,WH_NORTH,12,278.9,0.0,No,3346.8
503568,2024-06-09,SKU1025,WH_SOUTH,7,1880.05,5.0,No,12502.33
503554,2024-06-09,SKU1006,WH_WEST,6,4707.6,10.0,No,25421.04
503558,2024-06-09,SKU1013,WH_WEST,13,2835.28,10.0,No,33172.78
503555,2024-06-09,SKU1007,WH_WEST,3,13190.2,10.0,No,35613.54
503576,2024-06-09,SKU1039,WH_SOUTH,18,222.44,0.0,No,4003.92
503575,2024-06-09,SKU1037,WH_NORTH,18,2206.93,10.0,No,35752.27
503573,2024-06-09,SKU1033,WH_WEST,31,1093.06,5.0,Yes,32190.62
503550,2024-06-09,SKU1002,WH_WEST,5,4026.46,0.0,No,20132.3
503570,2024-06-09,SKU1028,WH_NORTH,6,716.34,0.0,No,4298.04
503556,2024-06-09,SKU1008,WH_NORTH,4,7387.04,5.0,No,28070.75
503560,2024-06-09,SKU1016,WH_SOUTH,10,497.81,10.0,No,4480.29
503552,2024-06-09,SKU1004,WH_NORTH,4,661.52,0.0,No,2646.08
503572,2024-06-09,SKU1030,WH_NORTH,19,2402.0,5.0,No,43356.1
503564,2024-06-09,SKU1021,WH_WEST,6,2700.26,0.0,No,16201.56
503553,2024-06-09,SKU1005,WH_WEST,8,23473.03,5.0,No,178395.03
503574,2024-06-09,SKU1035,WH_WEST,24,1749.54,0.0,No,41988.96
503571,2024-06-09,SKU1029,WH_NORTH,9,716.7,0.0,No,6450.3
503559,2024-06-09,SKU1014,WH_WEST,15,1248.44,0.0,No,18726.6
503566,2024-06-09,SKU1023,WH_NORTH,6,1257.73,0.0,No,7546.38
503562,2024-06-09,SKU1018,WH_WEST,8,2038.19,10.0,Yes,14674.97
503561,2024-06-09,SKU1017,WH_WEST,6,2741.56,0.0,No,16449.36
503569,2024-06-09,SKU1026,WH_WEST,12,994.38,0.0,No,11932.56
503551,2024-06-09,SKU1003,WH_WEST,5,21674.48,0.0,No,108372.4
503563,2024-06-09,SKU1020,WH_SOUTH,16,2359.13,0.0,Yes,37746.08
503567,2024-06-09,SKU1024,WH_WEST,4,1822.24,15.0,No,6195.62
503557,2024-06-09,SKU1010,WH_NORTH,10,1240.02,15.0,No,10540.17
503579,2024-06-10,SKU1007,WH_WEST,7,13190.2,0.0,Yes,92331.4
503592,2024-06-10,SKU1038,WH_NORTH,14,1639.79,0.0,No,22957.06
503589,2024-06-10,SKU1023,WH_WEST,7,1257.73,5.0,No,8363.9
503580,2024-06-10,SKU1008,WH_WEST,3,7387.04,0.0,No,22161.12
503578,2024-06-10,SKU1006,WH_NORTH,7,4707.6,5.0,Yes,31305.54
503584,2024-06-10,SKU1016,WH_WEST,7,497.81,0.0,No,3484.67
503585,2024-06-10,SKU1017,WH_SOUTH,6,2741.56,5.0,No,15626.89
503587,2024-06-10,SKU1019,WH_SOUTH,9,1767.95,5.0,Yes,15115.97
503588,2024-06-10,SKU1022,WH_SOUTH,7,278.9,5.0,No,1854.68
503581,2024-06-10,SKU1009,WH_NORTH,2,1309.64,0.0,No,2619.28
503593,2024-06-10,SKU1039,WH_NORTH,10,222.44,0.0,No,2224.4
503583,2024-06-10,SKU1014,WH_WEST,10,1248.44,15.0,No,10611.74
503586,2024-06-10,SKU1018,WH_WEST,9,2038.19,5.0,No,17426.52
503591,2024-06-10,SKU1034,WH_WEST,15,2229.38,0.0,No,33440.7
503577,2024-06-10,SKU1002,WH_WEST,5,4026.46,0.0,No,20132.3
503590,2024-06-10,SKU1029,WH_NORTH,5,716.7,0.0,No,3583.5
503582,2024-06-10,SKU1013,WH_NORTH,9,2835.28,5.0,No,24241.64
503609,2024-06-11,SKU1036,WH_WEST,25,2919.38,5.0,No,69335.27
503597,2024-06-11,SKU1009,WH_WEST,6,1309.64,0.0,No,7857.84
503594,2024-06-11,SKU1001,WH_WEST,3,19525.32,10.0,No,52718.36
503611,2024-06-11,SKU1039,WH_WEST,14,222.44,0.0,No,3114.16
503599,2024-06-11,SKU1013,WH_NORTH,9,2835.28,0.0,No,25517.52
503605,2024-06-11,SKU1023,WH_NORTH,4,1257.73,0.0,No,5030.92
503610,2024-06-11,SKU1037,WH_NORTH,16,2206.93,20.0,No,28248.7
503602,2024-06-11,SKU1018,WH_SOUTH,7,2038.19,0.0,No,14267.33
503600,2024-06-11,SKU1014,WH_WEST,11,1248.44,10.0,No,12359.56
503598,2024-06-11,SKU1012,WH_SOUTH,8,1433.92,20.0,No,9177.09
503606,2024-06-11,SKU1030,WH_SOUTH,16,2402.0,20.0,No,30745.6
503604,2024-06-11,SKU1022,WH_NORTH,7,278.9,20.0,No,1561.84
503596,2024-06-11,SKU1005,WH_WEST,3,23473.03,0.0,No,70419.09
503608,2024-06-11,SKU1035,WH_NORTH,19,1749.54,5.0,No,31579.2
503603,2024-06-11,SKU1020,WH_SOUTH,9,2359.13,5.0,No,20170.56
503601,2024-06-11,SKU1017,WH_NORTH,13,2741.56,5.0,Yes,33858.27
503595,2024-06-11,SKU1002,WH_SOUTH,4,4026.46,5.0,No,15300.55
503607,2024-06-11,SKU1034,WH_SOUTH,20,2229.38,0.0,No,44587.6
503629,2024-06-12,SKU1031,WH_SOUTH,14,2789.96,15.0,No,33200.52
503627,2024-06-12,SKU1028,WH_SOUTH,4,716.34,0.0,No,2865.36
503616,2024-06-12,SKU1008,WH_WEST,3,7387.04,10.0,No,19945.01
503630,2024-06-12,SKU1032,WH_SOUTH,26,2757.64,10.0,No,64528.78
503617,2024-06-12,SKU1009,WH_WEST,4,1309.64,5.0,No,4976.63
503626,2024-06-12,SKU1027,WH_SOUTH,15,194.56,0.0,Yes,2918.4
503623,2024-06-12,SKU1022,WH_SOUTH,12,278.9,15.0,Yes,2844.78
503615,2024-06-12,SKU1004,WH_WEST,4,661.52,0.0,No,2646.08
503612,2024-06-12,SKU1000,WH_SOUTH,4,9457.32,0.0,No,37829.28
503618,2024-06-12,SKU1011,WH_WEST,12,282.38,5.0,No,3219.13
503619,2024-06-12,SKU1012,WH_SOUTH,9,1433.92,0.0,No,12905.28
503622,2024-06-12,SKU1019,WH_WEST,7,1767.95,5.0,No,11756.87
503628,2024-06-12,SKU1030,WH_WEST,25,2402.0,5.0,Yes,57047.5
503620,2024-06-12,SKU1016,WH_SOUTH,10,497.81,0.0,No,4978.1
503613,2024-06-12,SKU1002,WH_SOUTH,5,4026.46,0.0,No,20132.3
503621,2024-06-12,SKU1018,WH_SOUTH,8,2038.19,0.0,No,16305.52
503624,2024-06-12,SKU1024,WH_NORTH,9,1822.24,0.0,Yes,16400.16
503625,2024-06-12,SKU1025,WH_SOUTH,9,1880.05,10.0,No,15228.4
503614,2024-06-12,SKU1003,WH_SOUTH,3,21674.48,0.0,No,65023.44
503643,2024-06-13,SKU1021,WH_SOUTH,4,2700.26,0.0,No,10801.04
503635,2024-06-13,SKU1008,WH_WEST,6,7387.04,10.0,No,39890.02
503651,2024-06-13,SKU1034,WH_WEST,12,2229.38,0.0,No,26752.56
503648,2024-06-13,SKU1028,WH_SOUTH,16,716.34,5.0,Yes,10888.37
503640,2024-06-13,SKU1015,WH_WEST,7,808.05,0.0,No,5656.35
503652,2024-06-13,SKU1037,WH_WEST,16,2206.93,20.0,No,28248.7
503637,2024-06-13,SKU1010,WH_NORTH,11,1240.02,0.0,No,13640.22
503639,2024-06-13,SKU1014,WH_SOUTH,8,1248.44,0.0,No,9987.52
503649,2024-06-13,SKU1030,WH_NORTH,23,2402.0,0.0,No,55246.0
503644,2024-06-13,SKU1022,WH_WEST,6,278.9,10.0,No,1506.06
503633,2024-06-13,SKU1005,WH_SOUTH,9,23473.03,10.0,Yes,190131.54
503631,2024-06-13,SKU1000,WH_WEST,4,9457.32,10.0,No,34046.35
503636,2024-06-13,SKU1009,WH_WEST,3,1309.64,15.0,No,3339.58
503650,2024-06-13,SKU1031,WH_WEST,33,2789.96,0.0,Yes,92068.68
503645,2024-06-13,SKU1023,WH_NORTH,16,1257.73,0.0,No,20123.68
503653,2024-06-13,SKU1039,WH_SOUTH,19,222.44,5.0,No,4015.04
503632,2024-06-13,SKU1002,WH_NORTH,7,4026.46,5.0,Yes,26775.96
503641,2024-06-13,SKU1016,WH_SOUTH,10,497.81,0.0,No,4978.1
503638,2024-06-13,SKU1012,WH_SOUTH,12,1433.92,5.0,No,16346.69
503647,2024-06-13,SKU1027,WH_WEST,5,194.56,0.0,No,972.8
503634,2024-06-13,SKU1007,WH_NORTH,4,13190.2,0.0,No,52760.8
503642,2024-06-13,SKU1020,WH_WEST,9,2359.13,0.0,No,21232.17
503646,2024-06-13,SKU1024,WH_NORTH,6,1822.24,0.0,No,10933.44
503671,2024-06-14,SKU1025,WH_WEST,5,1880.05,10.0,No,8460.22
503674,2024-06-14,SKU1030,WH_NORTH,18,2402.0,10.0,No,38912.4
503664,2024-06-14,SKU1013,WH_WEST,7,2835.28,0.0,No,19846.96
503673,2024-06-14,SKU1029,WH_WEST,5,716.7,10.0,No,3225.15
503660,2024-06-14,SKU1009,WH_SOUTH,4,1309.64,10.0,No,4714.7
503656,2024-06-14,SKU1004,WH_WEST,4,661.52,0.0,No,2646.08
503669,2024-06-14,SKU1020,WH_SOUTH,9,2359.13,0.0,No,21232.17
503663,2024-06-14,SKU1012,WH_NORTH,7,1433.92,15.0,No,8531.82
503667,2024-06-14,SKU1018,WH_SOUTH,7,2038.19,0.0,No,14267.33
503655,2024-06-14,SKU1001,WH_WEST,5,19525.32,0.0,No,97626.6
503661,2024-06-14,SKU1010,WH_WEST,10,1240.02,0.0,No,12400.2
503662,2024-06-14,SKU1011,WH_WEST,8,282.38,0.0,No,2259.04
503670,2024-06-14,SKU1022,WH_SOUTH,4,278.9,10.0,No,1004.04
503654,2024-06-14,SKU1000,WH_SOUTH,4,9457.32,5.0,No,35937.82
503677,2024-06-14,SKU1039,WH_SOUTH,20,222.44,0.0,No,4448.8
503659,2024-06-14,SKU1007,WH_SOUTH,5,13190.2,0.0,No,65951.0
503665,2024-06-14,SKU1014,WH_NORTH,11,1248.44,0.0,No,13732.84
503672,2024-06-14,SKU1026,WH_NORTH,5,994.38,0.0,No,4971.9
503658,2024-06-14,SKU1006,WH_SOUTH,2,4707.6,10.0,No,8473.68
503657,2024-06-14,SKU1005,WH_NORTH,5,23473.03,0.0,No,117365.15
503675,2024-06-14,SKU1031,WH_SOUTH,14,2789.96,15.0,No,33200.52
503676,2024-06-14,SKU1038,WH_WEST,11,1639.79,0.0,No,18037.69
503668,2024-06-14,SKU1019,WH_WEST,5,1767.95,0.0,No,8839.75
503666,2024-06-14,SKU1017,WH_WEST,9,2741.56,5.0,No,23440.34
503683,2024-06-15,SKU1014,WH_NORTH,7,1248.44,15.0,No,7428.22
503694,2024-06-15,SKU1030,WH_WEST,20,2402.0,5.0,No,45638.0
503682,2024-06-15,SKU1013,WH_SOUTH,13,2835.28,0.0,No,36858.64
503680,2024-06-15,SKU1005,WH_SOUTH,4,23473.03,0.0,No,93892.12
503696,2024-06-15,SKU1033,WH_WEST,17,1093.06,15.0,No,15794.72
503693,2024-06-15,SKU1029,WH_NORTH,10,716.7,5.0,No,6808.65
503679,2024-06-15,SKU1002,WH_NORTH,4,4026.46,10.0,No,14495.26
503699,2024-06-15,SKU1039,WH_SOUTH,26,222.44,0.0,No,5783.44
503689,2024-06-15,SKU1021,WH_WEST,14,2700.26,0.0,No,37803.64
503688,2024-06-15,SKU1020,WH_SOUTH,7,2359.13,5.0,No,15688.21
503678,2024-06-15,SKU1001,WH_WEST,3,19525.32,15.0,No,49789.57
503687,2024-06-15,SKU1019,WH_WEST,17,1767.95,0.0,Yes,30055.15
503697,2024-06-15,SKU1034,WH_SOUTH,25,2229.38,0.0,No,55734.5
503685,2024-06-15,SKU1017,WH_SOUTH,11,2741.56,0.0,No,30157.16
